ProjectCoCID,ProjectID,CoCCode,Geocode,Address1,Address2,City,State,ZIP,GeographyType,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"239","239","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:10:32,2021-06-14 09:10:32,"5",,"42412"
"242","242","OH-507","399009","11 Graham Dr",,"Athens","OH","45701",3,2021-06-14 09:10:34,2021-06-14 09:10:34,"5",,"42412"
"243","243","OH-507","399009","11 Graham Dr",,"Athens","OH","45701",3,2021-06-14 09:10:35,2021-06-14 09:10:35,"5",,"42412"
"244","244","OH-507","399027","36 Gallup Street",,"Wilmington","OH","45177",3,2021-06-14 09:10:35,2021-06-14 09:10:35,"5",,"42412"
"245","245","OH-507","399027","36 Gallup Street",,"Wilmington","OH","45177",3,2021-06-14 09:10:36,2021-06-14 09:10:36,"5",,"42412"
"246","246","OH-507","399041","340 Lake Street",,"Delaware","OH","43015",2,2021-06-14 09:10:36,2021-06-14 09:10:36,"5",,"42412"
"247","247","OH-507","391176","966 Main St",,"Columbus","OH","43205",1,2021-06-14 09:10:37,2021-06-14 09:10:37,"5",,"42412"
"248","248","OH-507","392820","6140 S. Broadway Ave.",,"Lorain","OH","44053",2,2021-06-14 09:10:37,2021-06-14 09:10:37,"5",,"42412"
"250","250","OH-507","399005","2233 Rocky Lane",,"Ashland","OH","44805",2,2021-06-14 09:10:38,2021-06-14 09:10:38,"5",,"42412"
"1136","251","OH-507","399103","120 W Washington St","Suite 1-L","Medina","OH","44256",2,2021-07-01 10:37:39,2021-07-01 10:37:39,"24",,"42412"
"252","252","OH-507","391176","966 Main St",,"Columbus","OH","43205",1,2021-06-14 09:10:40,2021-06-14 09:10:40,"5",,"42412"
"253","253","OH-507","391176","966 Main St",,"Columbus","OH","43205",1,2021-06-14 09:10:40,2021-06-14 09:10:40,"5",,"42412"
"254","254","OH-507","399117","950 Meadow Drive Suite B",,"Mount Gilead","OH","43338",3,2021-06-14 09:10:41,2021-06-14 09:10:41,"5",,"42412"
"255","255","OH-507","399169","104 Spink St.",,"Wooster","OH","44691",3,2021-06-14 09:10:41,2021-06-14 09:10:41,"5",,"42412"
"256","256","OH-507","391176","966 Main St",,"Columbus","OH","43205",1,2021-06-14 09:10:41,2021-06-14 09:10:41,"5",,"42412"
"257","257","OH-507","399047","1400 U.S. Route 22 NW",,"Washington Court House","OH","43160",3,2021-06-14 09:10:42,2021-06-14 09:10:42,"5",,"42412"
"258","258","OH-507","391176","966 Main St",,"Columbus","OH","43205",1,2021-06-14 09:10:42,2021-06-14 09:10:42,"5",,"42412"
"259","259","OH-507","399047","1400 U.S. Route 22 NW",,"Washington Court House","OH","43160",3,2021-06-14 09:10:43,2021-06-14 09:10:43,"5",,"42412"
"260","260","OH-507","399047","1400 U.S. Route 22 NW",,"Washington Court House","OH","43160",3,2021-06-14 09:10:43,2021-06-14 09:10:43,"5",,"42412"
"262","262","OH-507","399007","4200 Park Ave","Third Floor","Ashtabula","OH","44004",3,2021-06-14 09:10:45,2021-06-14 09:10:45,"5",,"42412"
"263","263","OH-507","399129","469 East Ohio Street",,"Circleville","OH","43113",3,2021-06-14 09:10:45,2021-06-14 09:10:45,"5",,"42412"
"264","264","OH-507","399129","469 East Ohio Street",,"Circleville","OH","43113",3,2021-06-14 09:10:46,2021-06-14 09:10:46,"5",,"42412"
"265","265","OH-507","390042","3250 W. Market St. #204",,"Akron","OH","44333",2,2021-06-14 09:10:46,2021-06-14 09:10:46,"5",,"42412"
"266","266","OH-507","399141","250 N. Woodbridge Ave.",,"Chillicothe","OH","45601",3,2021-06-14 09:10:46,2021-06-14 09:10:46,"5",,"42412"
"267","267","OH-507","399141","250 N. Woodbridge Ave.",,"Chillicothe","OH","45601",3,2021-06-14 09:10:47,2021-06-14 09:10:47,"5",,"42412"
"268","268","OH-507","393054","218 Putnam St.",,"Marietta","OH","45750",2,2021-06-14 09:10:47,2021-06-14 09:10:47,"5",,"42412"
"269","269","OH-507","399131","941 Market Street P.O. Box 799",,"Piketon","OH","45661",3,2021-06-14 09:10:48,2021-06-14 09:10:48,"5",,"42412"
"270","270","OH-507","399131","941 Market Street P.O. Box 799",,"Piketon","OH","45661",3,2021-06-14 09:10:48,2021-06-14 09:10:48,"5",,"42412"
"276","276","OH-507","399145","615 8th Street",,"Portsmouth","OH","45662",2,2021-06-14 09:10:52,2021-06-14 09:10:52,"5",,"42412"
"277","277","OH-507","393558","65 Messimer Drive",,"Newark","OH","43055",2,2021-06-14 09:10:53,2021-06-14 09:10:53,"5",,"42412"
"278","278","OH-507","393558","65 Messimer Drive",,"Newark","OH","43055",2,2021-06-14 09:10:53,2021-06-14 09:10:53,"5",,"42412"
"279","279","OH-507","393558","65 Messimer Drive",,"Newark","OH","43055",2,2021-06-14 09:10:54,2021-06-14 09:10:54,"5",,"42412"
"280","280","OH-507","393558","65 Messimer Drive",,"Newark","OH","43055",2,2021-06-14 09:10:54,2021-06-14 09:10:54,"5",,"42412"
"1126","281","OH-507","399031","120 N. 4th St.",,"Coshocton","OH","43812",3,2021-06-30 15:30:01,2021-06-30 15:30:01,"24",,"42412"
"282","282","OH-507","399031","120 N. 4th St.",,"Coshocton","OH","43812",3,2021-06-14 09:10:56,2021-06-14 09:10:56,"5",,"42412"
"283","283","OH-507","399031","120 N. 4th St.",,"Coshocton","OH","43812",3,2021-06-14 09:10:57,2021-06-14 09:10:57,"5",,"42412"
"284","284","OH-507","399031","120 N. 4th St.",,"Coshocton","OH","43812",3,2021-06-14 09:10:57,2021-06-14 09:10:57,"5",,"42412"
"285","285","OH-507","399031","120 N. 4th St.",,"Coshocton","OH","43812",3,2021-06-14 09:10:58,2021-06-14 09:10:58,"5",,"42412"
"286","286","OH-507","399031","120 N. 4th St.",,"Coshocton","OH","43812",3,2021-06-14 09:10:59,2021-06-14 09:10:59,"5",,"42412"
"288","288","OH-507","399127","117 N Main St",,"New Lexington","OH","43764",3,2021-06-14 09:11:00,2021-06-14 09:11:00,"5",,"42412"
"289","289","OH-507","399009","11 Graham Dr",,"Athens","OH","45701",3,2021-06-14 09:11:00,2021-06-14 09:11:00,"5",,"42412"
"290","290","OH-507","399009","11 Graham Dr",,"Athens","OH","45701",3,2021-06-14 09:11:01,2021-06-14 09:11:01,"5",,"42412"
"1120","291","OH-507","399009","11 Graham Dr",,"Athens","OH","45701",3,2021-06-30 15:23:12,2021-06-30 15:23:12,"24",,"42412"
"292","292","OH-507","399009","11 Graham Dr",,"Athens","OH","45701",3,2021-06-14 09:11:03,2021-06-14 09:11:03,"5",,"42412"
"293","293","OH-507","399073","33 W 2nd St",,"Logan","OH","43138",3,2021-06-14 09:11:03,2021-06-14 09:11:03,"5",,"42412"
"294","294","OH-507","399009","11 Graham Dr",,"Athens","OH","45701",3,2021-06-14 09:11:04,2021-06-14 09:11:04,"5",,"42412"
"295","295","OH-507","399009","11 Graham Dr",,"Athens","OH","45701",3,2021-06-14 09:11:04,2021-06-14 09:11:04,"5",,"42412"
"296","296","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:11:05,2021-06-14 09:11:05,"5",,"42412"
"297","297","OH-507","399029","40722 State Route 154",,"Lisbon","OH","44432",3,2021-06-14 09:11:05,2021-06-14 09:11:05,"5",,"42412"
"298","298","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:11:06,2021-06-14 09:11:06,"5",,"42412"
"299","299","OH-507","399155","552 North Park Ave",,"Warren","OH","44481",3,2021-06-14 09:11:06,2021-06-14 09:11:06,"5",,"42412"
"300","300","OH-507","393012","2 Smith Ave","","Mansfield","OH","44905",2,2021-06-14 09:11:07,2021-06-14 09:11:07,"5",,"42412"
"1141","301","OH-507","399147","107 W Perry St",,"Tiffin","OH","44883",3,2021-07-01 10:40:43,2021-07-01 10:40:43,"24",,"42412"
"303","303","OH-507","394998","501 W. High St.",,"Springfield","OH","45506",1,2021-06-14 09:11:09,2021-06-14 09:11:09,"5",,"42412"
"305","305","OH-507","399091","225 N Detroit St","","Bellefontaine","OH","43311",3,2021-06-14 09:11:10,2021-06-14 09:11:10,"5",,"42412"
"307","307","OH-507","399159","232 N Main St","Suite F","Marysville","OH","43040",3,2021-06-14 09:11:11,2021-06-14 09:11:11,"5",,"42412"
"308","308","OH-507","399143","109 South Front Street",,"Fremont","OH","43420",3,2021-06-14 09:11:12,2021-06-14 09:11:12,"5",,"42412"
"309","309","OH-507","399085","One Victoria Pl Ste. 205",,"Painesville","OH","44077",2,2021-06-14 09:11:12,2021-06-14 09:11:12,"5",,"42412"
"310","310","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:11:13,2021-06-14 09:11:13,"5",,"42412"
"1154","311","OH-507","399141","322 Church St",,"Chillicothe","OH","45601",3,2021-07-01 10:49:17,2021-07-01 10:49:17,"24",,"42412"
"312","312","OH-507","399135","225 N. Barron St.",,"Eaton","OH","45320",3,2021-06-14 09:11:15,2021-06-14 09:11:15,"5",,"42412"
"313","313","OH-507","399143","109 South Front Street",,"Fremont","OH","43420",3,2021-06-14 09:11:15,2021-06-14 09:11:15,"5",,"42412"
"314","314","OH-507","393054","218 Putnam St.",,"Marietta","OH","45750",2,2021-06-14 09:11:16,2021-06-14 09:11:16,"5",,"42412"
"315","315","OH-507","393558","23 S Park Pl","Suite 200","Newark","OH","43055",2,2021-06-14 09:11:17,2021-06-14 09:11:17,"5",,"42412"
"316","316","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:11:18,2021-06-14 09:11:18,"5",,"42412"
"317","317","OH-507","399029","7880 Lincole Pl",,"Lisbon","OH","44432",3,2021-06-14 09:11:18,2021-06-14 09:11:18,"5",,"42412"
"318","318","OH-507","399029","325 Moore St.",,"East Liverpool","OH","43920",2,2021-06-14 09:11:19,2021-06-14 09:11:19,"5",,"42412"
"320","320","OH-507","392730","529 S. Elizabeth",,"Lima","OH","45804",1,2021-06-14 09:11:20,2021-06-14 09:11:20,"5",,"42412"
"1132","321","OH-507","392730","216 E Wayne",,"Lima","OH","45801",2,2021-06-30 15:33:48,2021-06-30 15:33:48,"24",,"42412"
"322","322","OH-507","392820","221 W 21st St",,"Lorain","OH","44052",2,2021-06-14 09:11:22,2021-06-14 09:11:22,"5",,"42412"
"323","323","OH-507","399133","705 Oakwood St","Ste. 221","Ravenna","OH","44266",2,2021-06-14 09:11:23,2021-06-14 09:11:23,"5",,"42412"
"325","325","OH-507","399005","Confidential - Appleseed Community Mental Health Center",,"Ashland","OH","44805",2,2021-06-14 09:11:24,2021-06-14 09:11:24,"5",,"42412"
"326","326","OH-507","399007","Confidential - Homesafe",,"Ashtabula","OH","44004",3,2021-06-14 09:11:24,2021-06-14 09:11:24,"5",,"42412"
"327","327","OH-507","399009","10 Hope Dr.",,"Athens","OH","45701",3,2021-06-14 09:11:24,2021-06-14 09:11:24,"5",,"42412"
"328","328","OH-507","399009","Confidential - Edna Brooks - My Sister's Place DV Shelter",,"Athens","OH","45701",3,2021-06-14 09:11:25,2021-06-14 09:11:25,"5",,"42412"
"329","329","OH-507","399013","Confidential - Tri-County Help Center - DV Shelter",,"Saint Clairsville","OH","43950",2,2021-06-14 09:11:25,2021-06-14 09:11:25,"5",,"42412"
"330","330","OH-507","393222","120 S Broad St",,"Middletown","OH","45044",3,2021-06-14 09:11:26,2021-06-14 09:11:26,"5",,"42412"
