InventoryID,ProjectID,CoCCode,HouseholdType,Availability,UnitInventory,BedInventory,CHVetBedInventory,YouthVetBedInventory,VetBedInventory,CHYouthBedInventory,YouthBedInventory,CHBedInventory,OtherBedInventory,ESBedType,InventoryStartDate,InventoryEndDate,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"1090","504","OH-507",1,1,12,12,,,,,,,12,1,2023-09-30,2023-09-30,2021-06-14 09:34:44,2024-03-05 11:44:02,"227",,"42412"
"1091","505","OH-507",3,,8,22,,,,,,,22,,2016-08-01,2017-12-31,2021-06-14 09:34:44,2021-06-14 09:34:44,"5",,"42412"
"1092","505","OH-507",3,,8,27,,,,,,27,,,2018-01-01,,2021-06-14 09:34:44,2021-06-14 09:34:44,"5",,"42412"
"1093","506","OH-507",1,,4,4,,,4,,,,,,2017-03-01,,2021-06-14 09:34:44,2021-07-21 17:38:27,"26",,"42412"
"1094","507","OH-507",3,3,1,2,,,,,,,2,3,2016-10-01,2021-09-30,2021-06-14 09:34:44,2022-04-15 15:36:39,"424",,"42412"
"1095","508","OH-507",3,,5,10,,,,,,,10,,2016-10-01,,2021-06-14 09:34:44,2021-06-14 09:34:44,"5",,"42412"
"1096","508","OH-507",1,,2,2,,,,,,,2,,2016-10-01,,2021-06-14 09:34:44,2021-07-11 14:30:00,"30",,"42412"
"1097","510","OH-507",1,,1,1,,,,,,,1,,2017-11-01,,2021-06-14 09:34:44,2022-01-27 15:24:37,"424",,"42412"
"1098","510","OH-507",3,,20,42,,,,,,42,,,2017-11-01,,2021-06-14 09:34:44,2024-04-08 14:13:44,"424",,"42412"
"1099","511","OH-507",3,1,1,2,,,,,,,2,1,2016-10-01,,2021-06-14 09:34:45,2021-06-14 09:34:45,"5",,"42412"
"1100","511","OH-507",1,1,3,3,,,,,,,3,1,2016-10-01,,2021-06-14 09:34:45,2021-08-08 10:27:02,"26",,"42412"
"1101","512","OH-507",3,3,2,7,,,,,,,7,2,2015-10-01,2021-09-30,2021-06-14 09:34:45,2022-04-15 15:32:26,"424",,"42412"
"1102","513","OH-507",1,3,4,4,,,,,,,4,2,2016-10-01,2021-09-30,2021-06-14 09:34:45,2022-04-15 15:31:29,"424",,"42412"
"1103","514","OH-507",1,,18,18,,,,,,18,,,2016-12-01,,2021-06-14 09:34:45,2021-07-20 22:24:28,"30",,"42412"
"1104","515","OH-507",1,1,2,2,,,,,,,2,1,2016-10-01,,2021-06-14 09:34:45,2021-07-08 15:25:02,"30",,"42412"
"1105","515","OH-507",3,1,4,13,,,,,,,13,1,2016-10-01,,2021-06-14 09:34:45,2021-06-14 09:34:45,"5",,"42412"
"1106","516","OH-507",3,,30,68,,,,,,,68,,2017-04-01,2023-12-31,2021-06-14 09:34:45,2024-04-22 11:02:21,"27",,"42412"
"1107","516","OH-507",1,,28,28,,,,,,,28,,2017-04-01,2023-12-31,2021-06-14 09:34:45,2024-04-22 11:02:30,"27",,"42412"
"1108","517","OH-507",1,,9,9,,,,,,,9,,2016-10-01,2018-09-30,2021-06-14 09:34:45,2021-07-21 11:58:16,"28",,"42412"
"1109","517","OH-507",1,,6,6,,,,,,,6,,2018-10-01,2023-06-30,2021-06-14 09:34:45,2024-03-13 12:02:27,"30",,"42412"
"1858","517","OH-507",1,,2,2,,,,,,,2,,2023-07-01,,2024-03-13 12:02:46,2024-03-13 12:02:46,"30",,"42412"
"1110","518","OH-507",1,,10,10,,,10,,,,,,2016-10-01,,2021-06-14 09:34:45,2021-07-07 22:58:23,"30",,"42412"
"1111","518","OH-507",3,,2,8,,,8,,,,,,2016-10-01,,2021-06-14 09:34:45,2021-06-14 09:34:45,"5",,"42412"
"1112","520","OH-507",1,,5,5,,,,,,,5,,2017-07-10,,2021-06-14 09:34:45,2024-04-24 16:28:24,"424",,"42412"
"1114","524","OH-507",1,,3,3,,,,,,3,,,2016-01-01,,2021-06-14 09:34:45,2021-08-08 15:47:40,"30",,"42412"
"1115","524","OH-507",3,,3,5,,,,,,,5,,2016-01-01,2017-09-30,2021-06-14 09:34:45,2021-06-14 09:34:45,"5",,"42412"
"1116","524","OH-507",3,,3,12,,,,,,12,,,2017-10-01,,2021-06-14 09:34:45,2021-06-14 09:34:45,"5",,"42412"
"1119","526","OH-507",3,,1,2,,,,,,,2,,2013-01-01,2022-09-30,2021-06-14 09:34:45,2024-01-05 09:55:53,"424",,"42412"
"1120","526","OH-507",1,,1,1,,,,,,,1,,2013-01-01,,2021-06-14 09:34:45,2021-07-06 19:33:19,"26",,"42412"
"1121","528","OH-507",3,,12,30,,,,,,,30,,2018-01-01,,2021-06-14 09:34:45,2024-04-08 14:18:21,"424",,"42412"
"1122","528","OH-507",1,,2,5,,,,,,,5,,2018-01-01,,2021-06-14 09:34:45,2024-04-24 16:10:31,"424",,"42412"
"1123","529","OH-507",3,,3,6,,,,,,6,,,2017-10-02,,2021-06-14 09:34:45,2021-06-14 09:34:45,"5",,"42412"
"1124","529","OH-507",1,,4,4,,,,,,4,,,2017-10-02,,2021-06-14 09:34:46,2021-07-13 11:53:38,"28",,"42412"
"1125","530","OH-507",1,1,50,50,,,,,,,50,1,2017-12-01,,2021-06-14 09:34:46,2021-07-06 19:01:37,"26",,"42412"
"1126","531","OH-507",1,,4,4,,,,,,,4,,2019-05-01,,2021-06-14 09:34:46,2021-07-01 13:07:18,"27",,"42412"
"1127","531","OH-507",3,,2,8,,,,,,,8,,2018-01-01,2018-09-30,2021-06-14 09:34:46,2021-06-14 09:34:46,"5",,"42412"
"1128","531","OH-507",3,,1,2,,,,,,,2,,2019-05-01,,2021-06-14 09:34:46,2021-06-14 09:34:46,"5",,"42412"
"1129","533","OH-507",3,,2,4,,,,,,,4,,2017-09-01,2022-09-30,2021-06-14 09:34:46,2024-01-05 09:56:44,"424",,"42412"
"1130","533","OH-507",1,,18,18,,,,,,,18,,2017-09-01,,2021-06-14 09:34:46,2022-01-27 12:50:42,"424",,"42412"
"1131","534","OH-507",1,3,1,1,,,,,,,1,2,2018-01-22,,2021-06-14 09:34:46,2021-07-15 15:29:36,"28",,"42412"
"1749","534","OH-507",3,3,1,2,,,,,,,2,2,2018-01-22,,2022-12-13 16:09:36,2022-12-13 16:09:36,"424",,"42412"
"1133","537","OH-507",3,1,2,4,,,,,,,4,1,2018-02-01,2022-12-31,2021-06-14 09:34:46,2023-03-21 15:24:41,"424",,"42412"
"1134","537","OH-507",1,1,2,2,,,,,,,2,1,2018-02-01,2022-12-31,2021-06-14 09:34:46,2023-03-21 15:24:49,"424",,"42412"
"1135","538","OH-507",1,3,1,1,,,,,,,1,1,2018-01-01,,2021-06-14 09:34:46,2021-08-07 14:58:42,"26",,"42412"
"1136","542","OH-507",3,1,1,2,,,,,,,2,1,2018-01-01,2021-09-30,2021-06-14 09:34:46,2022-04-15 15:44:09,"424",,"42412"
"1137","543","OH-507",1,1,1,1,,,,,,,1,2,2018-01-01,2021-09-30,2021-06-14 09:34:46,2022-04-15 15:44:42,"424",,"42412"
"1138","545","OH-507",3,1,4,12,,,,,,,12,1,2017-12-07,2022-10-01,2021-06-14 09:34:46,2023-03-20 14:27:50,"424",,"42412"
"1139","545","OH-507",1,1,4,4,,,,,,,4,1,2017-12-07,2022-10-01,2021-06-14 09:34:46,2023-03-20 14:27:57,"424",,"42412"
"1141","550","OH-507",1,,2,2,,,,,,,2,,2018-07-06,,2021-06-14 09:34:46,2024-04-24 16:09:18,"424",,"42412"
"1142","550","OH-507",3,,5,17,,,,,,,17,,2018-07-06,,2021-06-14 09:34:46,2021-06-14 09:34:46,"5",,"42412"
"1143","551","OH-507",1,,6,6,,,,,,,6,,2018-10-01,,2021-06-14 09:34:46,2024-04-24 16:55:27,"424",,"42412"
"1817","551","OH-507",3,,2,5,,,,,,,5,,2018-10-01,,2023-11-29 14:58:56,2024-04-24 16:55:33,"424",,"42412"
"1144","552","OH-507",1,,4,4,,,,,,,4,,2018-10-01,,2021-06-14 09:34:46,2024-04-24 16:38:39,"424",,"42412"
"1145","552","OH-507",3,,5,18,,,,,,,18,,2018-10-01,,2021-06-14 09:34:46,2021-06-14 09:34:46,"5",,"42412"
"1146","554","OH-507",3,,1,1,,,1,,,,,,2020-10-01,,2021-06-14 09:34:46,2021-06-14 09:34:46,"5",,"42412"
"1148","557","OH-507",3,,4,12,,,,,12,,,,2018-10-01,,2021-06-14 09:34:46,2022-01-26 15:35:21,"424",,"42412"
"1149","557","OH-507",1,,12,12,,,,,12,,,,2018-10-01,,2021-06-14 09:34:46,2022-01-26 15:35:32,"424",,"42412"
"1150","558","OH-507",1,,24,24,,,,,24,,,,2018-10-01,,2021-06-14 09:34:46,2024-04-24 16:34:56,"424",,"42412"
"1151","558","OH-507",3,,11,33,,,,,33,,,,2018-10-01,,2021-06-14 09:34:47,2022-01-13 14:47:38,"424",,"42412"
"1152","559","OH-507",1,,8,8,,,,,8,,,,2018-12-10,2021-09-30,2021-06-14 09:34:47,2023-01-11 14:47:33,"28",,"42412"
"1153","559","OH-507",4,,0,4,,,,,,,4,,2019-10-01,2021-09-30,2021-06-14 09:34:47,2023-01-11 14:47:29,"28",,"42412"
"1760","559","OH-507",1,,8,8,,,,,8,,,,2022-10-01,,2023-01-11 14:48:11,2023-01-11 14:48:11,"28",,"42412"
"1761","559","OH-507",4,,4,4,,,,,,,4,,2022-10-01,,2023-01-11 14:48:43,2023-01-11 14:48:43,"28",,"42412"
"1154","560","OH-507",1,,80,80,,,80,,,,,,2015-01-01,,2021-06-14 09:34:47,2024-04-24 16:14:04,"424",,"42412"
"1155","563","OH-507",1,,12,12,,,,,,,12,,2018-10-01,,2021-06-14 09:34:47,2024-04-24 16:32:17,"424",,"42412"
"1156","563","OH-507",3,,8,20,,,,,,,20,,2018-10-01,,2021-06-14 09:34:47,2024-04-24 16:32:10,"424",,"42412"
"1157","565","OH-507",1,,2,2,,,,,,,2,,2019-01-01,,2021-06-14 09:34:47,2021-07-14 14:45:55,"28",,"42412"
"1741","565","OH-507",3,,1,2,,,,,,,2,,2019-01-01,,2022-11-29 14:20:15,2022-11-29 14:20:15,"424",,"42412"
"1159","567","OH-507",1,,1,1,,,,,,,1,,2019-01-01,,2021-06-14 09:34:47,2021-07-20 20:40:08,"30",,"42412"
"1160","567","OH-507",3,,3,8,,,,,,,8,,2019-01-01,,2021-06-14 09:34:47,2021-06-14 09:34:47,"5",,"42412"
"1161","569","OH-507",1,,1,1,,,,,,,1,,2019-01-01,,2021-06-14 09:34:47,2021-07-16 16:35:36,"28",,"42412"
"1171","580","OH-507",3,,8,26,,,,,,26,,,2019-10-01,,2021-06-14 09:34:47,2022-02-02 14:52:32,"424",,"42412"
"1172","580","OH-507",3,,3,8,,,,,,8,,,2018-12-01,2019-09-30,2021-06-14 09:34:47,2021-06-14 09:34:47,"5",,"42412"
"1173","581","OH-507",3,,3,9,,,9,,,,,,2018-04-01,,2021-06-14 09:34:47,2022-01-27 12:15:24,"424",,"42412"
"1174","581","OH-507",1,,32,32,,,32,,,,,,2018-04-01,,2021-06-14 09:34:48,2022-01-27 12:15:36,"424",,"42412"
"1175","582","OH-507",1,,1,1,,,,,,,1,,2019-01-01,2022-02-28,2021-06-14 09:34:48,2022-12-01 13:11:46,"424",,"42412"
"1177","583","OH-507",3,,2,5,,,,,,,5,,2019-01-01,,2021-06-14 09:34:48,2021-06-14 09:34:48,"5",,"42412"
"1183","588","OH-507",3,1,1,5,,,,,,,5,1,2017-01-01,,2021-06-14 09:34:48,2021-06-14 09:34:48,"5",,"42412"
"1184","588","OH-507",1,1,5,5,,,,,,,5,1,2017-01-01,,2021-06-14 09:34:48,2021-07-05 13:35:04,"26",,"42412"
"1185","589","OH-507",3,1,2,6,,,,,,,6,1,2018-06-17,,2021-06-14 09:34:48,2021-06-14 09:34:48,"5",,"42412"
"1186","589","OH-507",1,1,6,6,,,,,,,6,1,2018-06-17,,2021-06-14 09:34:48,2021-07-12 16:33:21,"28",,"42412"
"1187","590","OH-507",3,,4,8,,,,,,,8,,2018-10-01,,2021-06-14 09:34:48,2024-04-08 14:24:14,"424",,"42412"
"1188","590","OH-507",1,,1,1,,,,,,,1,,2018-10-01,,2021-06-14 09:34:48,2021-07-14 14:52:59,"28",,"42412"
"1189","591","OH-507",1,,20,20,,,,,,,20,,2018-10-01,,2021-06-14 09:34:48,2024-04-24 16:31:12,"424",,"42412"
"1190","591","OH-507",3,,8,16,,,,,16,,,,2018-10-01,,2021-06-14 09:34:48,2024-11-11 14:02:55,"424",,"42412"
"1191","592","OH-507",1,,1,1,,,,,,,1,,2018-10-01,,2021-06-14 09:34:48,2021-07-14 14:40:40,"28",,"42412"
"1192","592","OH-507",3,,1,3,,,,,,,3,,2018-10-01,,2021-06-14 09:34:48,2024-04-08 14:11:31,"424",,"42412"
"1193","593","OH-507",1,,1,2,,,,,2,,,,2018-10-01,,2021-06-14 09:34:48,2022-01-21 13:46:52,"27",,"42412"
"1194","593","OH-507",3,,7,14,,,,,14,,,,2018-10-01,,2021-06-14 09:34:48,2024-04-08 14:15:56,"424",,"42412"
"1200","598","OH-507",1,1,3,3,,,,,,,3,1,2018-10-01,,2021-06-14 09:34:48,2022-03-29 12:51:12,"424",,"42412"
"1202","600","OH-507",1,1,1,1,,,,,,,1,1,2018-10-01,,2021-06-14 09:34:49,2021-07-20 18:46:42,"26",,"42412"
"1208","603","OH-507",1,,2,2,,,,,,,2,,2019-01-01,2021-12-31,2021-06-14 09:34:49,2023-11-29 15:15:18,"424",,"42412"
"1209","603","OH-507",3,,3,9,,,,,,,9,,2019-01-01,2021-12-31,2021-06-14 09:34:49,2023-11-29 15:15:27,"424",,"42412"
"1210","606","OH-507",1,,1,1,,,1,,,,,,2018-10-01,,2021-06-14 09:34:49,2021-06-14 09:34:49,"5",,"42412"
"1667","606","OH-507",3,,1,2,,,2,,,,,,2018-10-01,2022-09-30,2022-01-24 14:31:37,2024-01-05 09:57:23,"424",,"42412"
"1211","607","OH-507",1,,3,3,,,,,,,3,,2019-05-06,,2021-06-14 09:34:49,2021-08-08 10:47:06,"26",,"42412"
"1214","703","OH-507",1,,2,2,,,,,,,2,,2019-01-01,2022-09-30,2021-06-14 09:34:49,2023-12-18 13:47:06,"424",,"42412"
"1217","704","OH-507",1,,1,1,,,,,,,1,,2019-01-01,2023-02-28,2021-06-14 09:34:49,2023-10-05 09:39:37,"227",,"42412"
"1218","705","OH-507",1,,1,1,,,,,,,1,,2019-01-01,2022-09-30,2021-06-14 09:34:49,2023-11-29 15:24:53,"424",,"42412"
"1219","713","OH-507",1,,3,3,,,3,,,,,,2019-10-01,,2021-06-14 09:34:49,2022-01-27 12:10:30,"424",,"42412"
"1221","714","OH-507",1,,8,8,,,,,,,8,,2019-09-01,2022-07-31,2021-06-14 09:34:49,2022-08-09 13:51:38,"227",,"42412"
"1220","715","OH-507",1,,1,1,,,,,,,1,,2019-10-01,2022-09-30,2021-06-14 09:34:49,2023-11-29 15:26:20,"424",,"42412"
"1223","718","OH-507",1,,20,20,,,,,,,20,,2019-12-01,,2021-06-14 09:34:49,2024-04-24 16:27:11,"424",,"42412"
"1224","718","OH-507",3,,12,30,,,,,,,30,,2019-12-01,,2021-06-14 09:34:49,2024-04-24 16:27:03,"424",,"42412"
"1225","719","OH-507",1,,1,1,,,,,,,1,,2019-12-01,,2021-06-14 09:34:50,2021-07-05 17:57:38,"26",,"42412"
"1226","720","OH-507",1,,1,1,,,,,,,1,,2019-12-01,,2021-06-14 09:34:50,2021-06-14 09:34:50,"5",,"42412"
"1227","721","OH-507",1,,4,4,,,,,,,4,,2020-01-01,2022-09-30,2021-06-14 09:34:50,2023-11-29 15:29:02,"424",,"42412"
"1228","722","OH-507",1,,3,3,,,,,,,3,,2020-01-01,2022-09-30,2021-06-14 09:34:50,2023-11-29 15:36:17,"424",,"42412"
"1229","723","OH-507",1,,1,1,,,,,,,1,,2020-01-01,2022-09-30,2021-06-14 09:34:50,2023-11-29 15:38:07,"424",,"42412"
"1750","724","OH-507",1,,1,1,,,,,,,1,,2020-07-01,2022-09-30,2022-12-14 16:59:28,2023-11-29 15:44:07,"424",,"42412"
"1232","725","OH-507",1,,1,1,,,,,,,1,,2020-01-01,2023-10-31,2021-06-14 09:34:50,2024-03-07 09:42:02,"227",,"42412"
"1238","729","OH-507",1,,1,1,,,,,,,1,,2020-01-01,2021-12-31,2021-06-14 09:34:50,2022-02-18 13:21:36,"227",,"42412"
"1239","729","OH-507",3,,1,2,,,,,,,2,,2020-01-01,2021-12-31,2021-06-14 09:34:50,2022-02-18 13:21:44,"227",,"42412"
"1240","730","OH-507",3,,5,21,,,,,,,21,,2019-10-01,,2021-06-14 09:34:50,2021-06-14 09:34:50,"5",,"42412"
"1242","732","OH-507",1,3,15,15,,,,,,,15,1,2020-01-01,2021-09-30,2021-06-14 09:34:50,2022-04-15 15:33:05,"424",,"42412"
"1243","733","OH-507",3,,1,2,,,,,,2,,,2019-10-01,2022-09-30,2021-06-14 09:34:50,2024-01-04 10:47:53,"424",,"42412"
"1244","733","OH-507",1,,3,3,,,,,,3,,,2019-10-01,,2021-06-14 09:34:50,2024-01-04 10:48:02,"424",,"42412"
"1245","734","OH-507",3,,2,5,,,,,,,5,,2020-01-01,,2021-06-14 09:34:50,2024-04-24 16:16:04,"424",,"42412"
"1246","734","OH-507",1,,6,6,,,,,,,6,,2020-01-01,,2021-06-14 09:34:50,2024-04-24 16:16:11,"424",,"42412"
"1248","737","OH-507",1,,1,1,,,,,,,1,,2020-01-01,2022-09-30,2021-06-14 09:34:50,2023-11-29 15:57:45,"424",,"42412"
"1251","739","OH-507",1,,1,1,,,,,,,1,,2020-01-01,2022-09-30,2021-06-14 09:34:51,2023-11-29 15:59:35,"424",,"42412"
"1252","740","OH-507",1,,1,1,,,,,,,1,,2020-01-01,2022-09-30,2021-06-14 09:34:51,2023-11-29 16:00:50,"424",,"42412"
"1253","741","OH-507",1,,1,1,,,,,,,1,,2020-01-01,2022-02-28,2021-06-14 09:34:51,2022-12-01 10:57:58,"424",,"42412"
"1255","744","OH-507",1,3,1,1,,,,,,,1,3,2020-04-06,2022-09-30,2021-06-14 09:34:51,2023-12-04 15:30:27,"424",,"42412"
"1256","744","OH-507",3,3,3,9,,,,,,,9,2,2020-04-06,2022-09-30,2021-06-14 09:34:51,2023-12-04 15:30:35,"424",,"42412"
"1258","747","OH-507",1,3,1,1,,,,,,,1,2,2020-04-01,2023-09-30,2021-06-14 09:34:51,2024-04-23 15:42:35,"424",,"42412"
"1259","747","OH-507",3,3,1,2,,,,,,,2,2,2020-04-01,2022-09-30,2021-06-14 09:34:51,2024-01-10 13:52:24,"424",,"42412"
"1260","749","OH-507",1,3,1,1,,,,,,,1,2,2020-04-01,2023-09-30,2021-06-14 09:34:51,2024-04-23 15:40:40,"424",,"42412"
"1261","749","OH-507",3,3,1,2,,,,,,,2,2,2020-04-01,2023-09-30,2021-06-14 09:34:51,2024-04-23 15:40:47,"424",,"42412"
"1262","750","OH-507",3,3,2,4,,,,,,,4,1,2020-04-15,2023-09-30,2021-06-14 09:34:51,2024-04-23 10:50:52,"424",,"42412"
"1263","750","OH-507",1,3,15,15,,,,,,,15,1,2020-04-15,2023-09-30,2021-06-14 09:34:51,2024-04-23 10:50:59,"424",,"42412"
"1264","751","OH-507",3,3,1,2,,,,,,,2,2,2020-04-02,2022-09-30,2021-06-14 09:34:51,2023-12-04 15:27:33,"424",,"42412"
"1265","751","OH-507",1,3,1,1,,,,,,,1,2,2020-04-02,2022-09-30,2021-06-14 09:34:51,2023-12-04 15:27:41,"424",,"42412"
"1268","759","OH-507",1,3,1,1,,,,,,,1,2,2020-05-01,2022-09-30,2021-06-14 09:34:51,2023-12-04 14:44:28,"424",,"42412"
"1270","764","OH-507",1,3,1,1,,,,,,,1,2,2020-04-02,2023-09-30,2021-06-14 09:34:51,2024-04-23 10:54:15,"424",,"42412"
"1271","764","OH-507",3,3,1,2,,,,,,,2,2,2020-04-02,2023-09-30,2021-06-14 09:34:51,2024-04-23 10:54:21,"424",,"42412"
"1273","766","OH-507",1,3,1,1,,,,,,,1,2,2020-04-28,,2021-06-14 09:34:51,2021-08-08 10:46:00,"26",,"42412"
"1274","766","OH-507",3,3,1,2,,,,,,,2,2,2020-04-28,,2021-06-14 09:34:51,2021-06-14 09:34:51,"5",,"42412"
"1275","770","OH-507",3,,1,2,,,,,,,2,,2020-05-01,2022-06-30,2021-06-14 09:34:51,2023-11-30 10:34:30,"424",,"42412"
"1276","771","OH-507",1,3,2,2,,,,,,,2,2,2020-04-17,2022-09-30,2021-06-14 09:34:52,2023-12-04 16:27:40,"424",,"42412"
"1277","771","OH-507",3,3,2,4,,,,,,,4,2,2020-04-17,2022-09-30,2021-06-14 09:34:52,2023-12-04 16:27:49,"424",,"42412"
"1278","772","OH-507",1,,1,1,,,,,1,,,,2020-10-01,2022-09-30,2021-06-14 09:34:52,2023-12-05 09:06:41,"424",,"42412"
"1279","774","OH-507",1,3,1,1,,,,,,,1,2,2020-03-09,2023-09-30,2021-06-14 09:34:52,2024-04-23 10:59:13,"424",,"42412"
"1280","774","OH-507",3,3,1,2,,,,,,,2,2,2020-03-09,2023-09-30,2021-06-14 09:34:52,2024-04-23 10:59:20,"424",,"42412"
"1282","781","OH-507",3,3,1,2,,,,,,,2,2,2020-04-02,2022-09-30,2021-06-14 09:34:52,2023-12-18 14:03:18,"424",,"42412"
"1283","781","OH-507",1,3,1,1,,,,,,,1,2,2020-10-01,2022-09-30,2021-06-14 09:34:52,2023-12-18 14:03:27,"424",,"42412"
"1286","782","OH-507",1,2,12,12,,,,,,,12,1,2019-10-01,2020-03-31,2021-06-14 09:34:52,2021-07-06 22:56:37,"30",,"42412"
"1287","782","OH-507",1,2,12,12,,,,,,,12,1,2020-11-01,2021-03-31,2021-06-14 09:34:52,2021-07-06 22:56:40,"30",,"42412"
"1640","782","OH-507",1,2,20,20,,,,,,,20,1,2021-12-01,2022-04-15,2022-01-11 17:04:11,2022-01-11 17:04:11,"27",,"42412"
"1793","782","OH-507",1,2,20,20,,,,,,,20,1,2022-12-01,2023-03-31,2023-03-21 10:44:37,2023-03-21 10:44:37,"424",,"42412"
"1907","782","OH-507",1,2,20,20,,,,,,,20,1,2024-12-15,2025-04-01,2024-12-02 16:42:02,2024-12-02 16:42:02,"27",,"42412"
"1288","785","OH-507",3,,4,12,,,,,,,12,,2020-06-01,,2021-06-14 09:34:52,2021-06-14 09:34:52,"5",,"42412"
"1759","789","OH-507",3,,1,2,,,,,,,2,,2020-05-01,2022-06-30,2023-01-11 11:23:26,2023-11-30 11:26:42,"227",,"42412"
"1294","791","OH-507",3,,1,2,,,,,,,2,,2020-05-01,2022-06-30,2021-06-14 09:34:52,2023-11-30 10:40:52,"424",,"42412"
"1295","793","OH-507",1,3,9,9,,,,,,,9,2,2020-04-13,2023-10-31,2021-06-14 09:34:52,2024-03-14 00:02:55,"30",,"42412"
"1296","793","OH-507",3,3,1,2,,,,,,,2,2,2020-04-13,2022-09-30,2021-06-14 09:34:52,2023-12-01 14:06:43,"424",,"42412"
"1860","793","OH-507",1,3,3,3,,,,,,,3,2,2023-11-01,,2024-03-14 00:03:21,2024-03-14 00:03:35,"30",,"42412"
"1297","794","OH-507",3,3,1,2,,,,,,,2,2,2020-06-01,2023-11-01,2021-06-14 09:34:52,2024-04-23 11:01:54,"424",,"42412"
"1298","794","OH-507",1,3,1,1,,,,,,,1,2,2020-06-01,2023-11-01,2021-06-14 09:34:52,2024-04-23 11:02:01,"424",,"42412"
"1299","797","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2021-06-14 09:34:52,2023-11-30 10:38:36,"424",,"42412"
"1618","799","OH-507",3,,1,2,,,,,,,2,,2020-05-01,2022-06-30,2021-09-23 16:12:22,2023-11-30 10:36:20,"424",,"42412"
"1301","800","OH-507",1,,1,1,,,,,,,1,,2020-01-01,2022-12-31,2021-06-14 09:34:53,2023-03-16 12:38:58,"227",,"42412"
"1302","800","OH-507",3,,1,2,,,,,,,2,,2020-01-01,2022-12-31,2021-06-14 09:34:53,2023-03-16 12:39:08,"227",,"42412"
"1309","809","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-03-07,2021-06-14 09:34:53,2023-11-08 16:43:10,"227",,"42412"
"1310","809","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-03-07,2021-06-14 09:34:53,2023-11-08 16:43:20,"227",,"42412"
"1311","811","OH-507",3,3,1,3,,,,,,,3,2,2020-08-01,2023-09-30,2021-06-14 09:34:53,2024-04-23 11:31:44,"424",,"42412"
"1316","817","OH-507",1,,4,4,,,,,4,,,,2020-10-01,,2021-06-14 09:34:53,2024-01-05 09:59:02,"424",,"42412"
"1317","817","OH-507",3,,1,3,,,,,3,,,,2020-10-01,2022-09-30,2021-06-14 09:34:53,2024-01-05 09:58:53,"424",,"42412"
"1319","819","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-06-15,2021-06-14 09:34:53,2023-10-30 17:00:36,"227",,"42412"
"1320","819","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-09-30,2021-06-14 09:34:53,2024-01-05 09:59:53,"424",,"42412"
"1321","820","OH-507",1,3,1,1,,,,,,,1,2,2020-10-01,,2021-06-14 09:34:53,2021-07-11 17:59:01,"26",,"42412"
"1322","820","OH-507",3,3,1,2,,,,,,,2,2,2020-10-01,,2021-06-14 09:34:53,2021-06-14 09:34:53,"5",,"42412"
"1323","821","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-09-30,2021-06-14 09:34:53,2023-11-10 12:18:39,"227",,"42412"
"1324","821","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-09-30,2021-06-14 09:34:53,2024-01-05 10:03:36,"424",,"42412"
"1325","823","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-03-02,2021-06-14 09:34:53,2023-11-08 17:04:11,"227",,"42412"
"1326","823","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2022-03-02,2021-06-14 09:34:54,2023-11-08 17:04:21,"227",,"42412"
"1327","825","OH-507",1,,1,1,,,,,,,1,,2020-08-17,2022-10-24,2021-06-14 09:34:54,2023-11-08 17:34:08,"227",,"42412"
"1649","825","OH-507",3,,1,2,,,,,,,2,,2020-08-17,2022-10-24,2022-01-13 14:37:24,2023-11-08 17:34:20,"227",,"42412"
"1328","827","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-01-12,2021-06-14 09:34:54,2023-12-05 15:11:15,"424",,"42412"
"1329","827","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-01-12,2021-06-14 09:34:54,2023-12-05 15:11:23,"424",,"42412"
"1332","831","OH-507",3,,1,2,,,,,,,2,,2020-08-01,2022-07-31,2021-06-14 09:34:54,2022-08-09 13:51:07,"27",,"42412"
"1333","831","OH-507",1,,1,1,,,,,,,1,,2020-08-01,2022-07-31,2021-06-14 09:34:54,2022-08-09 13:51:15,"27",,"42412"
"1336","834","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2023-05-31,2021-06-14 09:34:54,2023-11-01 11:06:44,"27",,"42412"
"1337","834","OH-507",1,,1,1,,,,,,,1,,2020-10-01,2023-05-31,2021-06-14 09:34:54,2023-11-01 11:06:51,"27",,"42412"
"1338","837","OH-507",3,,1,2,,,,,,,2,,2020-10-01,2022-06-30,2021-06-14 09:34:54,2023-11-30 10:30:56,"424",,"42412"
"1339","838","OH-507",3,,1,2,,,,,,,2,,2020-01-01,2022-09-30,2021-06-14 09:34:54,2023-11-30 08:42:08,"424",,"42412"
"1340","840","OH-507",3,,1,2,,,,,,,2,,2020-09-01,2022-07-15,2021-06-14 09:34:54,2023-11-10 12:59:58,"227",,"42412"
